,Country,Year,avg_rain,avg_temp,Pesticides (tonnes),Item,Yield (hg/ha)
21312,New Zealand,2012,1732,12.89,5086.0,Sweet potatoes,116046
21313,New Zealand,2012,1732,12.89,5086.0,Wheat,89245
21314,New Zealand,2013,1732,13.57,5086.0,Maize,108209
21315,New Zealand,2013,1732,13.57,5086.0,Potatoes,482926
21316,New Zealand,2013,1732,13.57,5086.0,Sweet potatoes,113617
21317,New Zealand,2013,1732,13.57,5086.0,Wheat,91053
21318,Nicaragua,1990,2280,27.03,575.0,Cassava,110417
21319,Nicaragua,1990,2280,27.03,575.0,Maize,12825
21320,Nicaragua,1990,2280,27.03,575.0,Plantains and others,100000
21321,Nicaragua,1990,2280,27.03,575.0,Potatoes,143750
21322,Nicaragua,1990,2280,27.03,575.0,"Rice, paddy",26326
21323,Nicaragua,1990,2280,27.03,575.0,Sorghum,16210
21324,Nicaragua,1990,2280,27.03,575.0,Soybeans,16429
21325,Nicaragua,1991,2280,27.04,575.0,Cassava,110638
21326,Nicaragua,1991,2280,27.04,575.0,Maize,10228
21327,Nicaragua,1991,2280,27.04,575.0,Plantains and others,100000
21328,Nicaragua,1991,2280,27.04,575.0,Potatoes,141176
21329,Nicaragua,1991,2280,27.04,575.0,"Rice, paddy",32527
21330,Nicaragua,1991,2280,27.04,575.0,Sorghum,14726
21331,Nicaragua,1991,2280,27.04,575.0,Soybeans,14915
21332,Nicaragua,1991,2280,27.04,575.0,Yams,132736
21333,Nicaragua,1992,2280,27.16,575.0,Cassava,110870
21334,Nicaragua,1992,2280,27.16,575.0,Maize,13129
21335,Nicaragua,1992,2280,27.16,575.0,Plantains and others,100000
21336,Nicaragua,1992,2280,27.16,575.0,Potatoes,138889
21337,Nicaragua,1992,2280,27.16,575.0,"Rice, paddy",29255
21338,Nicaragua,1992,2280,27.16,575.0,Sorghum,18239
21339,Nicaragua,1992,2280,27.16,575.0,Soybeans,16476
21340,Nicaragua,1992,2280,27.16,575.0,Yams,132748
21341,Nicaragua,1993,2280,27.05,977.0,Cassava,115556
21342,Nicaragua,1993,2280,27.05,977.0,Maize,13037
21343,Nicaragua,1993,2280,27.05,977.0,Plantains and others,100000
21344,Nicaragua,1993,2280,27.05,977.0,Potatoes,150000
21345,Nicaragua,1993,2280,27.05,977.0,"Rice, paddy",35450
21346,Nicaragua,1993,2280,27.05,977.0,Sorghum,18926
21347,Nicaragua,1993,2280,27.05,977.0,Soybeans,16949
21348,Nicaragua,1993,2280,27.05,977.0,Yams,132759
21349,Nicaragua,1994,2280,27.26,799.0,Cassava,112088
21350,Nicaragua,1994,2280,27.26,799.0,Maize,12367
21351,Nicaragua,1994,2280,27.26,799.0,Plantains and others,100000
21352,Nicaragua,1994,2280,27.26,799.0,Potatoes,147368
21353,Nicaragua,1994,2280,27.26,799.0,"Rice, paddy",32528
21354,Nicaragua,1994,2280,27.26,799.0,Sorghum,18596
21355,Nicaragua,1994,2280,27.26,799.0,Soybeans,22133
21356,Nicaragua,1994,2280,27.26,799.0,Yams,132771
21357,Nicaragua,1995,2280,27.2,876.0,Cassava,111957
21358,Nicaragua,1995,2280,27.2,876.0,Maize,11868
21359,Nicaragua,1995,2280,27.2,876.0,Plantains and others,100000
21360,Nicaragua,1995,2280,27.2,876.0,Potatoes,144737
21361,Nicaragua,1995,2280,27.2,876.0,"Rice, paddy",37084
21362,Nicaragua,1995,2280,27.2,876.0,Sorghum,20630
21363,Nicaragua,1995,2280,27.2,876.0,Soybeans,22156
21364,Nicaragua,1995,2280,27.2,876.0,Yams,132782
21365,Nicaragua,1996,2280,26.76,2041.7,Cassava,113043
21366,Nicaragua,1996,2280,26.76,2041.7,Maize,11620
21367,Nicaragua,1996,2280,26.76,2041.7,Plantains and others,100000
21368,Nicaragua,1996,2280,26.76,2041.7,Potatoes,144737
21369,Nicaragua,1996,2280,26.76,2041.7,"Rice, paddy",34195
21370,Nicaragua,1996,2280,26.76,2041.7,Sorghum,22474
21371,Nicaragua,1996,2280,26.76,2041.7,Soybeans,22166
21372,Nicaragua,1996,2280,26.76,2041.7,Yams,132794
21373,Nicaragua,1997,2280,27.43,3207.4,Cassava,112766
21374,Nicaragua,1997,2280,27.43,3207.4,Maize,11374
21375,Nicaragua,1997,2280,27.43,3207.4,Plantains and others,100000
21376,Nicaragua,1997,2280,27.43,3207.4,Potatoes,140000
21377,Nicaragua,1997,2280,27.43,3207.4,"Rice, paddy",34389
21378,Nicaragua,1997,2280,27.43,3207.4,Sorghum,16250
21379,Nicaragua,1997,2280,27.43,3207.4,Soybeans,21333
21380,Nicaragua,1997,2280,27.43,3207.4,Yams,132806
21381,Nicaragua,1998,2280,27.83,4373.1,Cassava,112766
21382,Nicaragua,1998,2280,27.83,4373.1,Maize,11941
21383,Nicaragua,1998,2280,27.83,4373.1,Plantains and others,100000
21384,Nicaragua,1998,2280,27.83,4373.1,Potatoes,135000
21385,Nicaragua,1998,2280,27.83,4373.1,"Rice, paddy",34730
21386,Nicaragua,1998,2280,27.83,4373.1,Sorghum,12512
21387,Nicaragua,1998,2280,27.83,4373.1,Soybeans,14974
21388,Nicaragua,1998,2280,27.83,4373.1,Yams,132817
21389,Nicaragua,1999,2280,26.82,4097.16,Cassava,108421
21390,Nicaragua,1999,2280,26.82,4097.16,Maize,11542
21391,Nicaragua,1999,2280,26.82,4097.16,Plantains and others,100000
21392,Nicaragua,1999,2280,26.82,4097.16,Potatoes,133333
21393,Nicaragua,1999,2280,26.82,4097.16,"Rice, paddy",36568
21394,Nicaragua,1999,2280,26.82,4097.16,Sorghum,18056
21395,Nicaragua,1999,2280,26.82,4097.16,Soybeans,21901
21396,Nicaragua,1999,2280,26.82,4097.16,Yams,132829
21397,Nicaragua,2000,2280,26.73,3925.63,Cassava,108333
21398,Nicaragua,2000,2280,26.73,3925.63,Maize,12677
21399,Nicaragua,2000,2280,26.73,3925.63,Plantains and others,100000
21400,Nicaragua,2000,2280,26.73,3925.63,Potatoes,125000
21401,Nicaragua,2000,2280,26.73,3925.63,"Rice, paddy",31201
21402,Nicaragua,2000,2280,26.73,3925.63,Sorghum,17658
21403,Nicaragua,2000,2280,26.73,3925.63,Soybeans,19867
21404,Nicaragua,2000,2280,26.73,3925.63,Yams,132840
21405,Nicaragua,2001,2280,26.78,3603.5,Cassava,123077
21406,Nicaragua,2001,2280,26.78,3603.5,Maize,13241
21407,Nicaragua,2001,2280,26.78,3603.5,Plantains and others,95000
21408,Nicaragua,2001,2280,26.78,3603.5,Potatoes,128571
21409,Nicaragua,2001,2280,26.78,3603.5,"Rice, paddy",29281
21410,Nicaragua,2001,2280,26.78,3603.5,Sorghum,19846
21411,Nicaragua,2001,2280,26.78,3603.5,Soybeans,19744
21412,Nicaragua,2001,2280,26.78,3603.5,Yams,132852
21413,Nicaragua,2002,2280,27.0,5715.36,Cassava,107928
21414,Nicaragua,2002,2280,27.0,5715.36,Maize,13369
21415,Nicaragua,2002,2280,27.0,5715.36,Plantains and others,100000
21416,Nicaragua,2002,2280,27.0,5715.36,Potatoes,132558
21417,Nicaragua,2002,2280,27.0,5715.36,"Rice, paddy",31853
21418,Nicaragua,2002,2280,27.0,5715.36,Sorghum,19597
21419,Nicaragua,2002,2280,27.0,5715.36,Soybeans,19825
21420,Nicaragua,2002,2280,27.0,5715.36,Yams,132863
21421,Nicaragua,2004,2280,27.22,4581.73,Cassava,79485
21422,Nicaragua,2004,2280,27.22,4581.73,Maize,13730
21423,Nicaragua,2004,2280,27.22,4581.73,Plantains and others,97674
21424,Nicaragua,2004,2280,27.22,4581.73,Potatoes,133333
21425,Nicaragua,2004,2280,27.22,4581.73,"Rice, paddy",35103
21426,Nicaragua,2004,2280,27.22,4581.73,Sorghum,20368
21427,Nicaragua,2004,2280,27.22,4581.73,Soybeans,21258
21428,Nicaragua,2004,2280,27.22,4581.73,Yams,132919
21429,Nicaragua,2005,2280,27.2,9391.92,Cassava,88416
21430,Nicaragua,2005,2280,27.2,9391.92,Maize,14021
21431,Nicaragua,2005,2280,27.2,9391.92,Plantains and others,100000
21432,Nicaragua,2005,2280,27.2,9391.92,Potatoes,134783
21433,Nicaragua,2005,2280,27.2,9391.92,"Rice, paddy",33106
21434,Nicaragua,2005,2280,27.2,9391.92,Sorghum,18323
21435,Nicaragua,2005,2280,27.2,9391.92,Soybeans,21267
21436,Nicaragua,2005,2280,27.2,9391.92,Yams,132964
21437,Nicaragua,2006,2280,27.35,6889.26,Cassava,95455
21438,Nicaragua,2006,2280,27.35,6889.26,Maize,14626
21439,Nicaragua,2006,2280,27.35,6889.26,Plantains and others,100000
21440,Nicaragua,2006,2280,27.35,6889.26,Potatoes,138298
21441,Nicaragua,2006,2280,27.35,6889.26,"Rice, paddy",36392
21442,Nicaragua,2006,2280,27.35,6889.26,Sorghum,18606
21443,Nicaragua,2006,2280,27.35,6889.26,Soybeans,20523
21444,Nicaragua,2006,2280,27.35,6889.26,Yams,133008
21445,Nicaragua,2007,2280,27.23,9850.26,Cassava,95833
21446,Nicaragua,2007,2280,27.23,9850.26,Maize,13776
21447,Nicaragua,2007,2280,27.23,9850.26,Plantains and others,103324
21448,Nicaragua,2007,2280,27.23,9850.26,Potatoes,137500
21449,Nicaragua,2007,2280,27.23,9850.26,"Rice, paddy",39482
21450,Nicaragua,2007,2280,27.23,9850.26,Sorghum,20477
21451,Nicaragua,2007,2280,27.23,9850.26,Soybeans,21383
21452,Nicaragua,2007,2280,27.23,9850.26,Yams,133053
21453,Nicaragua,2008,2280,26.75,10173.91,Cassava,80701
21454,Nicaragua,2008,2280,26.75,10173.91,Maize,13311
21455,Nicaragua,2008,2280,26.75,10173.91,Plantains and others,100000
21456,Nicaragua,2008,2280,26.75,10173.91,Potatoes,137500
21457,Nicaragua,2008,2280,26.75,10173.91,"Rice, paddy",40055
21458,Nicaragua,2008,2280,26.75,10173.91,Sorghum,17327
21459,Nicaragua,2008,2280,26.75,10173.91,Soybeans,20056
21460,Nicaragua,2008,2280,26.75,10173.91,Yams,133097
21461,Nicaragua,2009,2280,27.23,9387.95,Cassava,87123
21462,Nicaragua,2009,2280,27.23,9387.95,Maize,15605
21463,Nicaragua,2009,2280,27.23,9387.95,Plantains and others,98525
21464,Nicaragua,2009,2280,27.23,9387.95,Potatoes,134615
21465,Nicaragua,2009,2280,27.23,9387.95,"Rice, paddy",45355
21466,Nicaragua,2009,2280,27.23,9387.95,Sorghum,18059
21467,Nicaragua,2009,2280,27.23,9387.95,Soybeans,22908
21468,Nicaragua,2009,2280,27.23,9387.95,Yams,133205
21469,Nicaragua,2010,2280,27.01,12242.19,Cassava,88492
21470,Nicaragua,2010,2280,27.01,12242.19,Maize,13393
21471,Nicaragua,2010,2280,27.01,12242.19,Plantains and others,104461
21472,Nicaragua,2010,2280,27.01,12242.19,Potatoes,134615
21473,Nicaragua,2010,2280,27.01,12242.19,"Rice, paddy",51406
21474,Nicaragua,2010,2280,27.01,12242.19,Sorghum,16630
21475,Nicaragua,2010,2280,27.01,12242.19,Soybeans,22090
21476,Nicaragua,2010,2280,27.01,12242.19,Yams,133274
21477,Nicaragua,2011,2280,26.94,4932.05,Cassava,78727
21478,Nicaragua,2011,2280,26.94,4932.05,Maize,14101
21479,Nicaragua,2011,2280,26.94,4932.05,Plantains and others,104826
21480,Nicaragua,2011,2280,26.94,4932.05,Potatoes,168339
21481,Nicaragua,2011,2280,26.94,4932.05,"Rice, paddy",41177
21482,Nicaragua,2011,2280,26.94,4932.05,Sorghum,19105
21483,Nicaragua,2011,2280,26.94,4932.05,Soybeans,20144
21484,Nicaragua,2011,2280,26.94,4932.05,Yams,133333
21485,Nicaragua,2012,2280,26.91,4413.82,Cassava,76993
21486,Nicaragua,2012,2280,26.91,4413.82,Maize,13493
21487,Nicaragua,2012,2280,26.91,4413.82,Plantains and others,97059
21488,Nicaragua,2012,2280,26.91,4413.82,Potatoes,169329
21489,Nicaragua,2012,2280,26.91,4413.82,"Rice, paddy",37753
21490,Nicaragua,2012,2280,26.91,4413.82,Sorghum,19866
21491,Nicaragua,2012,2280,26.91,4413.82,Soybeans,18285
21492,Nicaragua,2012,2280,26.91,4413.82,Yams,133333
21493,Nicaragua,2013,2280,27.26,4413.82,Cassava,78931
21494,Nicaragua,2013,2280,27.26,4413.82,Maize,11809
21495,Nicaragua,2013,2280,27.26,4413.82,Plantains and others,110413
21496,Nicaragua,2013,2280,27.26,4413.82,Potatoes,170847
21497,Nicaragua,2013,2280,27.26,4413.82,"Rice, paddy",49680
21498,Nicaragua,2013,2280,27.26,4413.82,Sorghum,18259
21499,Nicaragua,2013,2280,27.26,4413.82,Soybeans,21034
21500,Nicaragua,2013,2280,27.26,4413.82,Yams,133333
21501,Niger,1990,151,29.71,62.0,Cassava,88688
21502,Niger,1990,151,29.71,62.0,Maize,3139
21503,Niger,1990,151,29.71,62.0,Potatoes,100000
21504,Niger,1990,151,29.71,62.0,"Rice, paddy",31432
21505,Niger,1990,151,29.71,62.0,Sorghum,1257
21506,Niger,1990,151,29.71,62.0,Sweet potatoes,87500
21507,Niger,1990,151,29.71,62.0,Wheat,28889
21508,Niger,1991,151,29.4,62.0,Cassava,97154
21509,Niger,1991,151,29.4,62.0,Maize,6629
21510,Niger,1991,151,29.4,62.0,Potatoes,204348
21511,Niger,1991,151,29.4,62.0,"Rice, paddy",35605
21512,Niger,1991,151,29.4,62.0,Sorghum,1449
21513,Niger,1991,151,29.4,62.0,Sweet potatoes,112317
21514,Niger,1991,151,29.4,62.0,Wheat,26000
21515,Niger,1992,151,28.99,62.0,Cassava,109000
21516,Niger,1992,151,28.99,62.0,Maize,20000
21517,Niger,1992,151,28.99,62.0,Potatoes,267308
21518,Niger,1992,151,28.99,62.0,"Rice, paddy",32828
21519,Niger,1992,151,28.99,62.0,Sorghum,1541
21520,Niger,1992,151,28.99,62.0,Sweet potatoes,103275
21521,Niger,1992,151,28.99,62.0,Wheat,28000
21522,Niger,1993,151,29.64,62.0,Cassava,116500
21523,Niger,1993,151,29.64,62.0,Maize,40000
21524,Niger,1993,151,29.64,62.0,Potatoes,224600
21525,Niger,1993,151,29.64,62.0,"Rice, paddy",26233
21526,Niger,1993,151,29.64,62.0,Sorghum,1341
21527,Niger,1993,151,29.64,62.0,Sweet potatoes,102158
21528,Niger,1993,151,29.64,62.0,Wheat,22000
21529,Niger,1994,151,29.05,62.0,Cassava,118909
21530,Niger,1994,151,29.05,62.0,Maize,8309
21531,Niger,1994,151,29.05,62.0,Potatoes,206531
21532,Niger,1994,151,29.05,62.0,"Rice, paddy",22143
21533,Niger,1994,151,29.05,62.0,Sorghum,1518
21534,Niger,1994,151,29.05,62.0,Sweet potatoes,109463
21535,Niger,1994,151,29.05,62.0,Wheat,28800
21536,Niger,1995,151,29.56,62.0,Cassava,129500
21537,Niger,1995,151,29.56,62.0,Maize,12642
21538,Niger,1995,151,29.56,62.0,Potatoes,170789
21539,Niger,1995,151,29.56,62.0,"Rice, paddy",24286
21540,Niger,1995,151,29.56,62.0,Sorghum,2160
21541,Niger,1995,151,29.56,62.0,Sweet potatoes,107884
21542,Niger,1995,151,29.56,62.0,Wheat,34444
21543,Niger,1996,151,29.71,22.0,Cassava,129865
21544,Niger,1996,151,29.71,22.0,Maize,7250
21545,Niger,1996,151,29.71,22.0,Potatoes,159195
21546,Niger,1996,151,29.71,22.0,"Rice, paddy",16254
21547,Niger,1996,151,29.71,22.0,Sorghum,1281
21548,Niger,1996,151,29.71,22.0,Sweet potatoes,93095
21549,Niger,1996,151,29.71,22.0,Wheat,21250
21550,Niger,1997,151,29.73,34.0,Cassava,150581
21551,Niger,1997,151,29.73,34.0,Maize,10269
21552,Niger,1997,151,29.73,34.0,Potatoes,124128
21553,Niger,1997,151,29.73,34.0,"Rice, paddy",20244
21554,Niger,1997,151,29.73,34.0,Sorghum,2177
21555,Niger,1997,151,29.73,34.0,Sweet potatoes,180240
21556,Niger,1997,151,29.73,34.0,Wheat,20000
21557,Niger,1998,151,29.97,36.0,Cassava,159723
21558,Niger,1998,151,29.97,36.0,Maize,15173
21559,Niger,1998,151,29.97,36.0,Potatoes,169913
21560,Niger,1998,151,29.97,36.0,"Rice, paddy",29100
21561,Niger,1998,151,29.97,36.0,Sorghum,2244
21562,Niger,1998,151,29.97,36.0,Sweet potatoes,155556
21563,Niger,1998,151,29.97,36.0,Wheat,21882
21564,Niger,1999,151,29.65,26.0,Cassava,181890
21565,Niger,1999,151,29.65,26.0,Maize,3242
21566,Niger,1999,151,29.65,26.0,Potatoes,101200
21567,Niger,1999,151,29.65,26.0,"Rice, paddy",41112
21568,Niger,1999,151,29.65,26.0,Sorghum,2268
21569,Niger,1999,151,29.65,26.0,Sweet potatoes,206250
21570,Niger,1999,151,29.65,26.0,Wheat,21115
21571,Niger,2000,151,29.43,62.0,Cassava,232169
21572,Niger,2000,151,29.43,62.0,Maize,6154
21573,Niger,2000,151,29.43,62.0,Potatoes,104924
21574,Niger,2000,151,29.43,62.0,"Rice, paddy",27479
21575,Niger,2000,151,29.43,62.0,Sorghum,1721
21576,Niger,2000,151,29.43,62.0,Sweet potatoes,142029
21577,Niger,2000,151,29.43,62.0,Wheat,19855
21578,Niger,2001,151,29.46,31.0,Cassava,210273
21579,Niger,2001,151,29.46,31.0,Maize,2612
21580,Niger,2001,151,29.46,31.0,Potatoes,91045
21581,Niger,2001,151,29.46,31.0,"Rice, paddy",27565
21582,Niger,2001,151,29.46,31.0,Sorghum,2548
21583,Niger,2001,151,29.46,31.0,Sweet potatoes,152347
21584,Niger,2001,151,29.46,31.0,Wheat,18412
21585,Niger,2002,151,29.71,29.44,Cassava,202833
21586,Niger,2002,151,29.71,29.44,Maize,5853
21587,Niger,2002,151,29.71,29.44,Potatoes,159220
21588,Niger,2002,151,29.71,29.44,"Rice, paddy",31638
21589,Niger,2002,151,29.71,29.44,Sorghum,2989
21590,Niger,2002,151,29.71,29.44,Sweet potatoes,148771
21591,Niger,2002,151,29.71,29.44,Wheat,10606
21592,Niger,2004,151,29.8,26.31,Cassava,168413
21593,Niger,2004,151,29.8,26.31,Maize,7509
21594,Niger,2004,151,29.8,26.31,Potatoes,104545
21595,Niger,2004,151,29.8,26.31,"Rice, paddy",30949
21596,Niger,2004,151,29.8,26.31,Sorghum,2519
21597,Niger,2004,151,29.8,26.31,Sweet potatoes,177570
21598,Niger,2004,151,29.8,26.31,Wheat,17019
21599,Niger,2005,151,30.02,24.75,Cassava,159467
21600,Niger,2005,151,30.02,24.75,Maize,8255
21601,Niger,2005,151,30.02,24.75,Potatoes,102308
21602,Niger,2005,151,30.02,24.75,"Rice, paddy",38290
21603,Niger,2005,151,30.02,24.75,Sorghum,3812
21604,Niger,2005,151,30.02,24.75,Sweet potatoes,171840
21605,Niger,2005,151,30.02,24.75,Wheat,17276
21606,Niger,2006,151,29.78,21.12,Cassava,162588
21607,Niger,2006,151,29.78,21.12,Maize,11227
21608,Niger,2006,151,29.78,21.12,Potatoes,115357
21609,Niger,2006,151,29.78,21.12,"Rice, paddy",36637
21610,Niger,2006,151,29.78,21.12,Sorghum,3463
21611,Niger,2006,151,29.78,21.12,Sweet potatoes,160877
21612,Niger,2006,151,29.78,21.12,Wheat,14992
21613,Niger,2007,151,29.85,30.57,Cassava,151563
21614,Niger,2007,151,29.85,30.57,Maize,10874
21615,Niger,2007,151,29.85,30.57,Potatoes,147395
21616,Niger,2007,151,29.85,30.57,"Rice, paddy",35900
21617,Niger,2007,151,29.85,30.57,Sorghum,3435
21618,Niger,2007,151,29.85,30.57,Sweet potatoes,159870
21619,Niger,2007,151,29.85,30.57,Wheat,14894
21620,Niger,2008,151,29.3,12.04,Cassava,138791
21621,Niger,2008,151,29.3,12.04,Maize,9589
21622,Niger,2008,151,29.3,12.04,Potatoes,177412
21623,Niger,2008,151,29.3,12.04,"Rice, paddy",38110
21624,Niger,2008,151,29.3,12.04,Sorghum,4291
21625,Niger,2008,151,29.3,12.04,Sweet potatoes,168296
21626,Niger,2008,151,29.3,12.04,Wheat,18096
21627,Niger,2009,151,30.32,7.32,Cassava,159918
21628,Niger,2009,151,30.32,7.32,Maize,9014
21629,Niger,2009,151,30.32,7.32,Potatoes,172504
21630,Niger,2009,151,30.32,7.32,"Rice, paddy",43571
21631,Niger,2009,151,30.32,7.32,Sorghum,2903
21632,Niger,2009,151,30.32,7.32,Sweet potatoes,160230
21633,Niger,2009,151,30.32,7.32,Wheat,18696
21634,Niger,2010,151,30.32,11.49,Cassava,217784
21635,Niger,2010,151,30.32,11.49,Maize,7869
21636,Niger,2010,151,30.32,11.49,Potatoes,170183
21637,Niger,2010,151,30.32,11.49,"Rice, paddy",54407
21638,Niger,2010,151,30.32,11.49,Sorghum,3919
21639,Niger,2010,151,30.32,11.49,Sweet potatoes,161324
21640,Niger,2010,151,30.32,11.49,Wheat,19868
21641,Niger,2011,151,30.1,10.59,Cassava,107514
21642,Niger,2011,151,30.1,10.59,Maize,8405
21643,Niger,2011,151,30.1,10.59,Potatoes,161890
21644,Niger,2011,151,30.1,10.59,"Rice, paddy",54739
21645,Niger,2011,151,30.1,10.59,Sorghum,2676
21646,Niger,2011,151,30.1,10.59,Sweet potatoes,151699
21647,Niger,2011,151,30.1,10.59,Wheat,19770
21648,Niger,2012,151,29.61,21.37,Cassava,160606
21649,Niger,2012,151,29.61,21.37,Maize,10437
21650,Niger,2012,151,29.61,21.37,Potatoes,242957
21651,Niger,2012,151,29.61,21.37,"Rice, paddy",57490
21652,Niger,2012,151,29.61,21.37,Sorghum,4422
21653,Niger,2012,151,29.61,21.37,Sweet potatoes,200362
21654,Niger,2012,151,29.61,21.37,Wheat,16537
21655,Niger,2013,151,30.42,21.37,Cassava,199719
21656,Niger,2013,151,30.42,21.37,Maize,12326
21657,Niger,2013,151,30.42,21.37,Potatoes,256815
21658,Niger,2013,151,30.42,21.37,"Rice, paddy",62834
21659,Niger,2013,151,30.42,21.37,Sorghum,3703
21660,Niger,2013,151,30.42,21.37,Sweet potatoes,211608
21661,Niger,2013,151,30.42,21.37,Wheat,30090
21662,Norway,1990,1414,4.55,1183.0,Potatoes,257507
21663,Norway,1990,1414,4.55,1183.0,Wheat,46634
21664,Norway,1991,1414,3.4,760.0,Potatoes,227489
21665,Norway,1991,1414,3.4,760.0,Wheat,46547
21666,Norway,1992,1414,3.83,767.9,Potatoes,267729
21667,Norway,1992,1414,3.83,767.9,Wheat,35295
21668,Norway,1993,1414,2.72,749.0,Potatoes,249602
21669,Norway,1993,1414,2.72,749.0,Wheat,51096
21670,Norway,1994,1414,2.74,848.0,Potatoes,230846
21671,Norway,1994,1414,2.74,848.0,Wheat,28362
21672,Norway,1995,1414,3.08,913.14,Potatoes,222358
21673,Norway,1995,1414,3.08,913.14,Wheat,47468
21674,Norway,1996,1414,1.88,698.25,Potatoes,231321
21675,Norway,1996,1414,1.88,698.25,Wheat,45258
21676,Norway,1997,1414,3.87,735.43,Potatoes,262343
21677,Norway,1997,1414,3.87,735.43,Wheat,43101
21678,Norway,1998,1414,3.06,934.02,Potatoes,268418
21679,Norway,1998,1414,3.06,934.02,Wheat,46878
21680,Norway,1999,1414,3.73,802.02,Potatoes,256262
21681,Norway,1999,1414,3.73,802.02,Wheat,44533
21682,Norway,2000,1414,4.52,348.24,Potatoes,235890
21683,Norway,2000,1414,4.52,348.24,Wheat,46025
21684,Norway,2001,1414,2.68,512.66,Potatoes,262878
21685,Norway,2001,1414,2.68,512.66,Wheat,40738
21686,Norway,2002,1414,3.57,799.19,Potatoes,256141
21687,Norway,2002,1414,3.57,799.19,Wheat,40994
21688,Norway,2004,1414,3.79,827.45,Potatoes,279430
21689,Norway,2004,1414,3.79,827.45,Wheat,47668
21690,Norway,2005,1414,4.26,518.94,Potatoes,230523
21691,Norway,2005,1414,4.26,518.94,Wheat,48925
21692,Norway,2006,1414,4.43,696.34,Potatoes,269329
21693,Norway,2006,1414,4.43,696.34,Wheat,41634
21694,Norway,2007,1414,3.96,722.07,Potatoes,227983
21695,Norway,2007,1414,3.96,722.07,Wheat,43973
21696,Norway,2008,1414,4.16,800.9,Potatoes,278193
21697,Norway,2008,1414,4.16,800.9,Wheat,48653
21698,Norway,2009,1414,3.31,534.56,Potatoes,241836
21699,Norway,2009,1414,3.31,534.56,Wheat,34069
21700,Norway,2010,1414,1.3,698.98,Potatoes,251662
21701,Norway,2010,1414,1.3,698.98,Wheat,45975
21702,Norway,2011,1414,4.14,823.96,Potatoes,229141
21703,Norway,2011,1414,4.14,823.96,Wheat,38517
21704,Norway,2012,1414,3.09,813.93,Potatoes,240527
21705,Norway,2012,1414,3.09,813.93,Wheat,41011
21706,Norway,2013,1414,3.5,761.97,Potatoes,251702
21707,Norway,2013,1414,3.5,761.97,Wheat,38841
21708,Pakistan,1990,494,24.81,5299.0,Maize,14014
21709,Pakistan,1990,494,24.81,5299.0,Potatoes,104002
21710,Pakistan,1990,494,24.81,5299.0,"Rice, paddy",23151
21711,Pakistan,1990,494,24.81,5299.0,Sorghum,5736
21712,Pakistan,1990,494,24.81,5299.0,Soybeans,5679
21713,Pakistan,1990,494,24.81,5299.0,Sweet potatoes,92141
21714,Pakistan,1990,494,24.81,5299.0,Wheat,18249
21715,Pakistan,1990,494,23.14,5299.0,Maize,14014
21716,Pakistan,1990,494,23.14,5299.0,Potatoes,104002
21717,Pakistan,1990,494,23.14,5299.0,"Rice, paddy",23151
21718,Pakistan,1990,494,23.14,5299.0,Sorghum,5736
21719,Pakistan,1990,494,23.14,5299.0,Soybeans,5679
21720,Pakistan,1990,494,23.14,5299.0,Sweet potatoes,92141
21721,Pakistan,1990,494,23.14,5299.0,Wheat,18249
21722,Pakistan,1990,494,27.0,5299.0,Maize,14014
21723,Pakistan,1990,494,27.0,5299.0,Potatoes,104002
21724,Pakistan,1990,494,27.0,5299.0,"Rice, paddy",23151
21725,Pakistan,1990,494,27.0,5299.0,Sorghum,5736
21726,Pakistan,1990,494,27.0,5299.0,Soybeans,5679
21727,Pakistan,1990,494,27.0,5299.0,Sweet potatoes,92141
21728,Pakistan,1990,494,27.0,5299.0,Wheat,18249
21729,Pakistan,1990,494,23.14,5299.0,Maize,14014
21730,Pakistan,1990,494,23.14,5299.0,Potatoes,104002
21731,Pakistan,1990,494,23.14,5299.0,"Rice, paddy",23151
21732,Pakistan,1990,494,23.14,5299.0,Sorghum,5736
21733,Pakistan,1990,494,23.14,5299.0,Soybeans,5679
21734,Pakistan,1990,494,23.14,5299.0,Sweet potatoes,92141
21735,Pakistan,1990,494,23.14,5299.0,Wheat,18249
21736,Pakistan,1990,494,26.39,5299.0,Maize,14014
21737,Pakistan,1990,494,26.39,5299.0,Potatoes,104002
21738,Pakistan,1990,494,26.39,5299.0,"Rice, paddy",23151
21739,Pakistan,1990,494,26.39,5299.0,Sorghum,5736
21740,Pakistan,1990,494,26.39,5299.0,Soybeans,5679
21741,Pakistan,1990,494,26.39,5299.0,Sweet potatoes,92141
21742,Pakistan,1990,494,26.39,5299.0,Wheat,18249
21743,Pakistan,1990,494,24.81,5299.0,Maize,14014
21744,Pakistan,1990,494,24.81,5299.0,Potatoes,104002
21745,Pakistan,1990,494,24.81,5299.0,"Rice, paddy",23151
21746,Pakistan,1990,494,24.81,5299.0,Sorghum,5736
21747,Pakistan,1990,494,24.81,5299.0,Soybeans,5679
21748,Pakistan,1990,494,24.81,5299.0,Sweet potatoes,92141
21749,Pakistan,1990,494,24.81,5299.0,Wheat,18249
21750,Pakistan,1990,494,26.23,5299.0,Maize,14014
21751,Pakistan,1990,494,26.23,5299.0,Potatoes,104002
21752,Pakistan,1990,494,26.23,5299.0,"Rice, paddy",23151
21753,Pakistan,1990,494,26.23,5299.0,Sorghum,5736
21754,Pakistan,1990,494,26.23,5299.0,Soybeans,5679
